forecast_date,target,target_end_date,location,type,quantile,value
2022-11-27,3 wk ahead inc death,2022-12-17,04,quantile,0.55,77.32036
2022-11-27,3 wk ahead inc death,2022-12-17,04,quantile,0.6,80.42758
2022-11-27,3 wk ahead inc death,2022-12-17,04,quantile,0.65,83.63857
2022-11-27,3 wk ahead inc death,2022-12-17,04,quantile,0.7,87.02145
2022-11-27,3 wk ahead inc death,2022-12-17,04,quantile,0.75,90.67038
2022-11-27,3 wk ahead inc death,2022-12-17,04,quantile,0.8,94.73057
2022-11-27,3 wk ahead inc death,2022-12-17,04,quantile,0.85,99.45716
2022-11-27,3 wk ahead inc death,2022-12-17,04,quantile,0.9,105.38961
2022-11-27,3 wk ahead inc death,2022-12-17,04,quantile,0.95,114.12552
2022-11-27,3 wk ahead inc death,2022-12-17,04,quantile,0.975,121.58594
2022-11-27,3 wk ahead inc death,2022-12-17,04,quantile,0.99,129.93141
2022-11-27,3 wk ahead inc death,2022-12-17,04,point,NA,74.63
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.01,15.97619
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.025,25.5327
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.05,34.07572
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.1,44.07932
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.15,50.87264
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.2,56.28512
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.25,60.9345
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.3,65.11293
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.35,68.98671
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.4,72.66366
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.45,76.22177
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.5,79.72377
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.55,83.22576
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.6,86.78388
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.65,90.46082
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.7,94.3346
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.75,98.51304
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.8,103.16241
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.85,108.5749
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.9,115.36822
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.95,125.37181
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.975,133.91483
2022-11-27,4 wk ahead inc death,2022-12-24,04,quantile,0.99,143.47134
2022-11-27,4 wk ahead inc death,2022-12-24,04,point,NA,80.145
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.01,4.06695
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.025,7.82485
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.05,11.18421
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.1,15.11792
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.15,17.78925
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.2,19.9176
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.25,21.74587
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.3,23.38895
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.35,24.91224
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.4,26.35812
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.45,27.75727
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.5,29.13436
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.55,30.51145
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.6,31.9106
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.65,33.35648
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.7,34.87977
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.75,36.52285
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.8,38.35112
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.85,40.47947
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.9,43.1508
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.95,47.08451
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.975,50.44387
2022-11-27,1 wk ahead inc death,2022-12-03,05,quantile,0.99,54.20177
2022-11-27,1 wk ahead inc death,2022-12-03,05,point,NA,29.3
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.01,1e-5
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.025,4.78378
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.05,9.61814
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.1,15.27901
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.15,19.12324
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.2,22.18608
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.25,24.81708
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.3,27.1816
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.35,29.37371
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.4,31.45443
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.45,33.46791
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.5,35.44963
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.55,37.43135
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.6,39.44484
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.65,41.52556
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.7,43.71767
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.75,46.08218
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.8,48.71318
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.85,51.77602
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.9,55.62025
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.95,61.28113
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.975,66.11548
2022-11-27,2 wk ahead inc death,2022-12-10,05,quantile,0.99,71.52336
2022-11-27,2 wk ahead inc death,2022-12-10,05,point,NA,35.688
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.01,1e-5
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.025,2.51211
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.05,8.89961
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.1,16.37916
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.15,21.45844
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.2,25.50528
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.25,28.98156
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.3,32.10572
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.35,35.0021
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.4,37.7513
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.45,40.41165
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.5,43.03005
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.55,45.64845
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.6,48.3088
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.65,51.058
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.7,53.95438
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.75,57.07854
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.8,60.55482
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.85,64.60166
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.9,69.68094
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.95,77.16049
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.975,83.548
2022-11-27,3 wk ahead inc death,2022-12-17,05,quantile,0.99,90.69327
2022-11-27,3 wk ahead inc death,2022-12-17,05,point,NA,43.345
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.01,1e-5
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.025,0.45588
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.05,8.7115
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.1,18.37858
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.15,24.94337
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.2,30.17377
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.25,34.66674
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.3,38.70462
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.35,42.44808
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.4,46.00133
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.45,49.43975
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.5,52.82394
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.55,56.20813
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.6,59.64655
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.65,63.19979
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.7,66.94326
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.75,70.98114
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.8,75.4741
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.85,80.70451
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.9,87.2693
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.95,96.93637
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.975,105.192
2022-11-27,4 wk ahead inc death,2022-12-24,05,quantile,0.99,114.42703
2022-11-27,4 wk ahead inc death,2022-12-24,05,point,NA,53.231
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.01,164.91501
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.025,182.57604
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.05,198.36408
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.1,216.85135
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.15,229.40584
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.2,239.40845
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.25,248.00078
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.3,255.7228
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.35,262.88179
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.4,269.67701
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.45,276.25263
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.5,282.72454
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.55,289.19645
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.6,295.77207
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.65,302.56729
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.7,309.72628
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.75,317.44829
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.8,326.04063
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.85,336.04323
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.9,348.59772
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.95,367.08499
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.975,382.87303000000003
2022-11-27,1 wk ahead inc death,2022-12-03,06,quantile,0.99,400.53406
2022-11-27,1 wk ahead inc death,2022-12-03,06,point,NA,283.503
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.01,148.31402
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.025,175.26873
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.05,199.36483
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.1,227.58057
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.15,246.74155
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.2,262.00778
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.25,275.12162
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.3,286.90715
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.35,297.83339
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.4,308.20442
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.45,318.2403
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.5,328.11789
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.55,337.99548
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.6,348.03136
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.65,358.4024
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.7,369.32863
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.75,381.11416
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.8,394.228
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.85,409.49423
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.9,428.65521
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.95,456.87095
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.975,480.96705
2022-11-27,2 wk ahead inc death,2022-12-10,06,quantile,0.99,507.92176
2022-11-27,2 wk ahead inc death,2022-12-10,06,point,NA,329.306
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.01,142.69468
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.025,177.86028
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.05,209.29647
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.1,246.10722
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.15,271.10497
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.2,291.02156
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.25,308.1301
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.3,323.50572
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.35,337.76027
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.4,351.29051
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.45,364.38349
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.5,377.26997
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.55,390.15645
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.6,403.24944
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.65,416.77967
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.7,431.03422
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.75,446.40984
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.8,463.51838
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.85,483.43498
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.9,508.43272
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.95,545.24347
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.975,576.67966
2022-11-27,3 wk ahead inc death,2022-12-17,06,quantile,0.99,611.84526
2022-11-27,3 wk ahead inc death,2022-12-17,06,point,NA,378.82
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.01,141.91323
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.025,184.95493
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.05,223.43195
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.1,268.48727
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.15,299.08382
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.2,323.46117
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.25,344.40155
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.3,363.22087
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.35,380.66805
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.4,397.22867
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.45,413.25412
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.5,429.02681
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.55,444.7995
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.6,460.82495
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.65,477.38557
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.7,494.83275
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.75,513.65207
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.8,534.59245
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.85,558.9698
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.9,589.56634
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.95,634.62167
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.975,673.09868
2022-11-27,4 wk ahead inc death,2022-12-24,06,quantile,0.99,716.14039
2022-11-27,4 wk ahead inc death,2022-12-24,06,point,NA,430.924
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.01,29.55872
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.025,34.66132
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.05,39.22278
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.1,44.5641
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.15,48.19132
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.2,51.08126
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.25,53.56375
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.3,55.79478
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.35,57.86315
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.4,59.82641
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.45,61.72623
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.5,63.59609
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.55,65.46594
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.6,67.36576
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.65,69.32903
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.7,71.39739
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.75,73.62843
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.8,76.11091
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.85,79.00085
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.9,82.62808
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.95,87.9694
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.975,92.53086
2022-11-27,1 wk ahead inc death,2022-12-03,08,quantile,0.99,97.63346
2022-11-27,1 wk ahead inc death,2022-12-03,08,point,NA,63.821
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.01,22.46043
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.025,29.36451
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.05,35.53639
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.1,42.76345
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.15,47.67127
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.2,51.5815
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.25,54.94043
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.3,57.95913
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.35,60.75773
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.4,63.41412
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.45,65.98468
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.5,68.51468
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.55,71.04469
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.6,73.61524
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.65,76.27163
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.7,79.07024
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.75,82.08894
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.8,85.44786
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.85,89.35809
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.9,94.26591
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.95,101.49298
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.975,107.66486
2022-11-27,2 wk ahead inc death,2022-12-10,08,quantile,0.99,114.56893
2022-11-27,2 wk ahead inc death,2022-12-10,08,point,NA,68.819
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.01,18.47305
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.025,26.76474
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.05,34.17707
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.1,42.85667
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.15,48.75089
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.2,53.44702
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.25,57.48104
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.3,61.10645
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.35,64.46753
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.4,67.65782
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.45,70.74502
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.5,73.78352
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.55,76.82202
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.6,79.90921
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.65,83.0995
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.7,86.46058
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.75,90.086
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.8,94.12002
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.85,98.81615
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.9,104.71036
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.95,113.38996
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.975,120.8023
2022-11-27,3 wk ahead inc death,2022-12-17,08,quantile,0.99,129.09399
2022-11-27,3 wk ahead inc death,2022-12-17,08,point,NA,74.149
2022-11-27,4 wk ahead inc death,2022-12-24,08,quantile,0.01,15.88071
2022-11-27,4 wk ahead inc death,2022-12-24,08,quantile,0.025,25.3801
2022-11-27,4 wk ahead inc death,2022-12-24,08,quantile,0.05,33.87206
2022-11-27,4 wk ahead inc death,2022-12-24,08,quantile,0.1,43.81587
2022-11-27,4 wk ahead inc death,2022-12-24,08,quantile,0.15,50.56859
2022-11-27,4 wk ahead inc death,2022-12-24,08,quantile,0.2,55.94872
2022-11-27,4 wk ahead inc death,2022-12-24,08,quantile,0.25,60.57031
2022-11-27,4 wk ahead inc death,2022-12-24,08,quantile,0.3,64.72378
